"ID","Company Name","Company Address","Primary Contact","Change Contact","Notes"
"AGC01","Ancestry","1300 W Traverse Parkway  Lehi Utah, USA 84043 801-705-7766","Jason Wood resporg@ancestry.com P: 801-705-7766 F:","",""
"FKT01","Stratus Networks","4700 N Prospect Rd  Peoria Heights Illinois, USA 61616 7732303160","Tara Bennett billing@stratusnet.com P: 3092486346 F:","",""
"JDP01","FoxTel Telecom LLC","3558 Round Barn Blvd Suite 200 Santa Rosa California, USA 95403 855-435-6872","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:",""
"ODP01","FoxTel Telecom LLC","3558 Round Barn Blvd Suite 200 Santa Rosa California, USA 95403 877-369-8355","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:",""
"HUP01","FoxTel Telecom LLC","3558 Round Barn Blvd Suite 200 Santa Rosa California, USA 95403 877-369-8355","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:",""
"OTV01","Vonage America","23 Main Street  Holmdel New Jersey, USA 07733 732-944-0001","Robert Gordon resporg@vonage.com P: 7329440001 F:","Robert Gordon resporg@vonage.com P: 7329440001 F:","Please email resporg@vonage.com first with any inquiries."
"LUP01","iPlum Inc.","950 S. Bascom Ave, Ste 2002  San Jose California, USA 95128 650-250-1655","Pankaj Gupta pgupta@iplum.com P: 408-299-0226 F:","",""
"ETP01","Express Scripts","100 Parson Pond Dr  Franklin Lakes New Jersey, USA 07417 201-269-7733","David Zbieg david_zbieg@express-scripts.com P: 201-269-7733 F:","",""
"GXN01","Grupo NGN","5645 Coral Ridge Dr #144  Coral Springs Florida, USA 33076 480-504-0080","Isaac Shloss isaac.shloss@grupongn.com P: 480-504-0080 F:","",""
"AUD01","ATLaaS","9450 SW Gemini Dr PMB 99633 Beaverton Oregon, USA 97008 800-767-8464","Carmelita Berquist cberquist@atlc.com P: 800-767-8464 F:","Independent  Resporg outgoing@atlc.com P: 800-PORTING F:","Updated Company Details as per Edge Ticket-INC000000112790-Special Requests AU-Update Company adress"
"BKS01","Bulk Solutions, LLC","704 N. King Street Suite 500 Wilmington Delaware, USA 19801 410-242-0804","Daniel Yu dyu@bulkvs.com P: 310-906-0901 F:","",""
"OKC01","Olatel Communications Inc.","30 Baywater Cape SW  Airdrie Alberta, Canada T4B0B3 403-629-3969","Victor Ovalle victor@olatel.com P: 403-629-3969 F:","",""
"RDT01","RouteTrust","801 Barton Springs Rd 9th Floor Austin Texas, USA 78704 8007013001","Michael Rothchild mike@routetrust.com P: 800-701-3001 F:","",""
"HBH01","HFA Holdings LLC","1200 S Rogers Cir Suite 6 Boca Raton Florida, USA 33487 561-282-5500","Michael Halperin michael@v1voip.com P: 561-282-5508 F:","Call48 Notifications notifications@call48.com P: 5612825500 F:",""
"CKC01","CoreTel Communications, Inc","213 South Main St.  Anderson South Carolina, USA 29624 410-216-9865","Henry Pfeiffer henry@coretel.net P: 864-906-4634 F:","",""
"TTA01","800 Toll-Free Now LLC","1701 N JONES AVE STE 1088  LAS VEGAS Nevada, USA 89708 323-600-7787","Ricky Keele ricky.keele@gmail.com P: 727-200-8240 F:","",""
"VSY01","Voxtelesys, LLC","1801 23rd Ave N #217  Fargo North Dakota, USA 58102 402-403-4435","Bruce Burke bruce@voxtelesys.com P: 7012648100 F:","","Voxtelesys offers advanced voice, data, routing and compliance services. Local, International, Toll Free, SMS, MSS, we do it all."
"XZS01","TSG Global, Inc.","6165 Bay Meadows Drive  Windor Colorado, USA 80550 8478142955","David Vaughan tollfree@tsgglobal.com P: 12525574016 F:","",""
"YTN01","Number Access, LLC","ATTN SOMOS PO Box 501 Bettendorf Iowa, USA 52722-0009 563-362-0000","Chris Currie chris.currie@numberaccess.com P: 563-362-0000 F:","",""
"LZN01","LES.NET (1996) INC.","130 Portage Ave East  Winnipeg Manitoba, Canada R3C 0A1 204-944-0009 x3","Sonja Kleiman sonja@les.net P: 204-666-6192 F:","",""
"FST01","Futurecom Teleservices","2300 Marsh Point Road Suite 200 Neptune Beach Florida, USA 32266 8776938887","Craig Klein futuretelcom@mail.com P: 8776938887 F:","",""
"SKT01","Shaw Business US Inc.","630 3 Ave SW  Calgary Alberta, Canada T2P 4L4 403-303-4024","Trang Nguyen Trang.Nguyen@sjrb.ca P: 403-450-6187 F:","",""
"QTS01","TouchTone Communications, Inc","3 Wing Drive Suite 103 Cedar Knolls New Jersey, USA 07927 866-269-8001","Dillon Kim dkim@touchtone.net P: 800-900-5474 F: 973-739-9535","Melissa Maldonado provisioning@touchtone.net P: 9737182417 F:",""
"EJT01","Resporg Services, LLC","7440 Marshall DR  Land of Lakes Florida, USA 34638 855-952-5060","RICKY Keele ricky.keele@gmail.com P: 17272008240 F:","RICKY Keele ricky.keele@gmail.com P: 17272008240 F:",""
"OZA01","Amazon Web Services","410 Terry Ave. North  Seattle Washington, USA 98109 650-996-2431","Sam Etler etlers@amazon.com P: 650-996-2431 F:","",""
"MUP01","VoIP Much Phone Company Inc","2 Bloor Street West Suite 700 Toronto Ontario, Canada M4W 3E2 1-647-930-1141","Don Hunter don.hunter@voipmuch.com P: 647-931-1141 F:","",""
"GQM01","Gullwing Media","208 N 29th Street  Billings Montana, USA 59101 855-485-5946","Daniel Inderbitzen gullwing.resporg@mail.com P: 855-485-5946 F: 844-485-5946","",""
"OWL01","Southern Company Services, Inc.","241 Ralph McGill Blvd NE  Atlanta Georgia, USA 30308 404-506-4632","U'Thai Palmer UPALMER@southernco.com P: 404-506-4632 F:","",""
"LJX01","PBX.com LLC","3815 Bayer Avenue  Long Beach California, USA 90808 714-448-6555","Anees Elbruki porting@pbx.com P: 714-448-6555 F:","",""
"EOC01","Coeo Solutions LLC","1901 Butterfield Rd Suite 150 Downers Grove Illinois, USA 60515 844-500-2636","John McGuire jmcguire@coeosolutions.com P: 312-940-2211 F:","John McGuire jmcguire@coeosolutions.com P: 312-940-2211 F:",""
"MWZ01","Zoom Voice Communications","55 Almaden Blvd 6th Floor San Jose California, USA 95113 217-288-3921","Aaron Kendall aaron.kendall@zoom.us P: 217-288-3921 F:","",""
"KMT01","Freedom Call Services","18585 Coastal Highway Unit 10 #333 Rehoboth Beach Rehoboth Beach Delaware, USA 19971 8444718264","Hemant Chand hemant.chand@knotnetworks.com P: 8335748844 F:","Hemant Chand hemant.chand@knotnetworks.com P: 8335748844 F:","8444718264"
"RRA01","Astro Telco","9330 LBJ Freeway  Dallas Texas, USA 75243 8772787611","Daniel Inderbitzen resporg.astrotelco@mail.com P: 8772787611 F: 833-278-7612","Daniel Inderbitzen resporg.astrotelco@mail.com P: 8772787611 F: 833-278-7612",""
"DMI01","Instantia Network","44736 Corte Valencia  Temecula California, USA 92592 949-416-9251","Michel Beaussart michel.beaussart@instantia.io P: 949-416-9251 F:","",""
"DSP01","Peeringhub Inc","3524 Silverside Road Suite 35B  Wilmington Delaware, USA 19810 484-424-9683","Anne Kwong akwong@peeringhub.com P: 484-424-9444 F:","",""
"QKA01","ASD INC","108 CHESLEY DR FL1  MEDIA Pennsylvania, USA 19063 877-307-7300","Gary Foster gary@myasd.com P: 610-744-1170 F: 610-744-1171","",""
"QXP01","Private National Mortgage Acceptance Company, LLC","3043 Townsgate Rd Ste 200 Westlake Village California, USA 91361 805-250-9432","Gennadiy Karasev telephony@pnmac.com P: 805-250-9432 F:","",""
"RFS01","ServiceTitan","801 N Brand Blvd  Glendale California, USA 91203 818-574-5518","Ty McMann tmcmann@servicetitan.com P: 818-574-5518 F:","",""
"YER01","DAC Systems","2 Corporate Dr., Ste 949  Shelton Connecticut, USA 06484 203-924-7000","Mark Nickson mnickson@dacsystems.com P: 203-924-7000 ext 5398 F:","Mark Nickson mnickson@dacsystems.com P: 203-924-7000 ext 5398 F:",""
"EBL01","Edify Labs, Inc.","401 Wilshire Blvd, Suite 1000 Santa Monica California, USA 90401 310-227-7742","Anna Kafka akafka@edify.cx P: 317-740-1578 F:","",""
"FOX01","FoxTel Telecom LLC","3558 Round Barn Blvd Suite 200 Santa Rosa California, USA 95403 877-369-8355","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:",""
"BYP01","Bright Pattern, Inc","611 Gateway blvd Suite 810 South San Francisco California, USA 94080 650-529-4099","Sergey Menshikov sergey.menshikov@brightpattern.com P: 415-480-1782 F:","",""
"ORA01","Arbeit","PO box 950  Cheektowaga New York, USA 14225 716-751-5500","Alonzo Rainero alonzo@arbeitsoftware.com P: 716-751-5500 F:","",""
"FQT01","Telcoline LLC","10446 Lone Star Way  Stockton California, USA 95209 209-356-5684","Neeraj Shami info@telcolinellc.com P: 2622996332 F:","",""
"DVD01","Direct2Market Digital Media Solutions","70 Cooper Rd  Rochester New York, USA 14617 585-329-2761","Nick Wagner nwagner@d2mdms.com P: 585-329-2761 F:","",""
"QIS01","Telnyx, LLC","311 W Superior St  Chicago Illinois, USA 60654 3122708231","Arkady Sorokin arkady@telnyx.com P: 3122708164 F:","Paul Cross paulc@telnyx.com P: 3122708231 F: 312-270-8231",""
"IGC01","Genesys Cloud Services, Inc","1302 El Camino Real Suite 300 Menlo Park California, USA 94025 3177158586","Chris Jones chris.jones@genesys.com P: 18323160383 F:","Genesys ROC genesyscloudvoice-lnp-na@genesys.com P: 866-353-6587 F:",""
"HVN01","Call Haven Partners","728 Wind Willow Way  Simi Valley California, USA 93065 310-779-7380","Daryl Morgan daryl@callhavenpartners.com P: 310-779-7380 F:","Daryl Morgan daryl@callhavenpartners.com P: 310-779-7380 F:",""
"PDZ01","IPtelX, LLC","100 Webster Street  Bay City Michigan, USA 48708 989-891-2900","Jordan Dice jordan.dice@iptelx.net P: 989-891-2900 F: 989-891-2901","Resp Org Change resporg@iptelx.net P: 989-891-2900 F: 989-891-2901",""
"QUB01","QuestBlue Systems, Inc","1947 Evans Rd  Cary North Carolina, USA 27513 919-443-1617","Kevin Masse carriersupport@questblue.com P: 919-443-1617 F:","",""
"FNW01","Flynode Wireless, LLC","601 Brickell Key Dr Suite 700 Miami Florida, USA 33131 954-419-8043","Jose Figueroa jose@flynode.net P: 954-419-8043 F:","",""
"DDS01","BSD Investments","1601 Business Center Court  Louisville Kentucky, USA 40299 502-520-3600","Leighann Blanton billing@bsdinvestments.net P: 502-520-3600 F:","",""
"MTF01","Toll Free Management, LLC","7437 S Eastern Ave #105-105 Las Vegas Nevada, USA 89123 844-831-3100","Shannon Robinson admin@tollfreemanagement.com P: 844-831-3400 F:","",""
"EJA01","Resporg Services, LLC","7440 Marshall DR  Land of Lakes Florida, USA 34638 8448928655","RICKY Keele ricky.keele@gmail.com P: 17272008240 F:","",""
"LKG01","Lincoln Communications Group","621 NW 53rd Street Suite 125 Boca Raton Florida, USA 33487 5614643726","Bill Gillis bill@lincolncg.com P: 5612002242 F: 561-300-2088","Eric Ferris noc@lincolncg.org P: 5614643726 F:",""
"WCV01","Vertex Communications Corporation","946 Rollingwood Road  Highland Park Illinois, USA 60035 847-337-6807","Andrew Kass andrew@kassandmoses.com P: 847-337-68077 F:","",""
"SYT01","Telesign Corporation","13274 Fiji Way. # 600  Marina del Rey California, USA 90292 571-567-5357","Carlos Navarro cnavarro@telesign.com P: 571-567-5357 F:","",""
"EXB01","Business Telecommunications Services, Inc","2620 SW 27th Ave  Miami Florida, USA 33133 786-664-6816","Ana Gomez agomez@bts.io P: 305-358-5850 F:","",""
"TYT01","Textricks, Inc","651 N broad st , Suite 206, in the city of Middletown county  Middletown Delaware, USA 19709 888-546-8422","JATIN TOMAR manisha@textricks.com P: 623-929-1665 F:","",""
"TRB01","TNB.NET, LLC","304 S Jones Blvd Ste 7774 Las Vegas Nevada, USA 89107 8005400000","Anthony Atkinson anthony@tnb.net P: 702-222-6666 F:","",""
"IAD01","Identidad Advertising Development LLC","848 Brickell Ave, Office 810  Miami Florida, USA 33131 786-899-2214","Liliana Sanchez bsanchez@identidadtech.com P: 786-899-2214 F:","",""
"ESA01","All8series","11371 W peregrine way  greenfield Wisconsin, USA 53228 888-315-2520","Prabhjyot kaur prabhjyot.tiwana@all8series.com P: 888-315-2520 F:","",""
"AUE01","ATLaaS","1375 SE Wilson ave #125  Bend Oregon, USA 97702 5415932900","Carmelita Berquist cberquist@atlc.com P: 800-767-8464 F:","Carmelita Berquist cberquist@numhub.com P: 8007678464 F:",""
"TTE01","800 Toll-Free Now LLC","1701 N JONES AVE STE 1088  Las Vegas Nevada, USA 89708 323-600-7787","Ricky Keele ricky.keele@gmail.com P: 727-200-8240 F:","Number Support billing@dipvtel.com P: 800-836-1404 F:",""
"LXP01","Phoenix Business","1722 Sheridan St 401  Hollywood Florida, USA 33020 954-842-5654","Anthony Kinnear tony@sonic.net P: 954-842-5654 F:","",""
"NJP01","Number Prospectors","1070 Country Club Drive Unit A  Simi Valley California, USA 93065 3107797380","Daryl Morgan daryl@callhavenpartners.com P: 3107797380 F:","",""
"HMC01","CVS Pharmacy, Inc.","One CVS Drive  Woonsocket Rhode Island, USA 02895 7039956399","Deborah Blatt deborah.blatt@cvshealth.com P: 7039956399 F:","",""
"EFP01","Pestilence Labs LLC","1605 Park St Suite D  Castle Rock Colorado, USA 80109 7209957130","Kimberly Cupps kim@pestilencelabs.com P: 7209957130 F:","",""
"EIM01","MAP Communications, Inc","555 Belaire Ave 6th Floor Chesapeake Virginia, USA 23320 7574241191","Rizwan Bhutta rbhutta@mapcommunications.com P: 7576632965 F:","",""
"EKF01","Fundish LLC","3634 Euclid Avenue Suite 4 Cleveland Ohio, USA 44115 8885349222","Ahmed Essa ee@nationalsalespartners.com P: 2164823855 F:","",""
"GWD01","Digitorzo llc","18 Johnson Street  Worcester Massachusetts, USA 01604 8573647751","Glen Cherrie info@digitorzo.com P: 2027924826 F:","",""
"YGZ01","Ziply Fiber LLC","135 Lake Street south suite 1000  Kirkland Washington, USA 98033 8884880072","Dawn Manthie dawn.manthie@ziply.com P: 4258900369 F:","",""
"IZD01","Caller ID Reputation, Inc.","1201 Puerta Del Sol Ste 201 San Clemente California, USA 92673 949-945-6603","Patrick Garner patrickg@calleridreputation.com P: 949-945-6603 F:","",""
"KGP01","Protection Plan Center LLC","3634 Euclid Avenue  Cleveland Ohio, USA 44115 800-922-2824","Ahmed Essa ee@nationalsalespartners.com P: 330-998-2138 F:","",""
"KIU01","USA Digital Communications","11600 Broadway Ext. Ste 150 Oklahoma City Oklahoma, USA 73114 888-872-3787","Tammy Roundtree troundtree@usad.com P: 800-747-4331 F:","",""
"QOP01","ParkHill Telecom LLC","425 Pine Street  Philadelphia Pennsylvania, USA 19106 800-727-5445","Craig Klein resporg@parkhilltelecom.com P: 800-727-5445 F:","",""
"QRW01","Wiretap Telecom","1100 Brickell Bay Dr #311105  Miami Florida, USA 33231 405-471-8000","Cody Schilke cody.schilke@wiretaptelecom.com P: 405-471-8001 F:","",""
"RJU01","Ultramemorable LLC","3634 Euclid Avenue  Cleveland Ohio, USA 44115 330-998-5662","Ahmed Essa ee@nationalsalespartners.com P: 330-998-2138 F:","",""
"YBH01","Hi Tech Zone LLC","2520 Forest Edge Drive  Cuyahoga Falls Ohio, USA 44223 216-482-3890","Sam Maseyekh ee@nationalsalespartners.com P: 216-482-3890 F:","",""
"RCI01","Inrush Broadcast Services","1628 W Irving Park Rd Ste 1W Chicago Illinois, USA 60613 312-872-8911","Shaun Dolan shaun@inrush.net P: 312-586-7790 F:","",""
"UET01","URI TELECOM INC","4305 NW 143rd St  Oklahoma City Oklahoma, USA 73134 959-225-5874","Michael Rothchild mrothchild@uritelecom.com P: 959-225-5874 F:","",""
"UGP01","Union Pacific Railroad","1400 Douglas Street  Omaha Nebraska, USA 68179 402-544-5555","Kyle Schutte voiceengineering@up.com P: 402-544-1036 F:","",""
"MBM01","Numbermed LLC","3634 Euclid Avenue  Cleveland Ohio, USA 44115 888-288-6818","Ahmed Essa contact@numbermed.com P: 330-998-2138 F:","",""
"SML01","Snapcom LLC","12444 powerscourt dr  St Louis Missouri, USA 63131 314-499-8500","Bret Schnitker bret@snapcom.com P: 314-499-8500 F:","",""
